keyword,title,creator,description,date,subject,publisher,id,url,item_url
jordanes,"Baptist principles reset; consisting of articles on distinctive  Baptist principles,",,Also available in digital form.,1902,,,http://www.loc.gov/item/02012736/,https://www.loc.gov/item/02012736/,https://www.loc.gov/item/02012736/
jordanes,The North-English Homily Collection : a study of the manuscript relations and of the sources of the tales,,"Thesis (B. Letters)--Oxford University, 1901. ""Partial list of books and articles used in preparation of notes"": p. 22-25. Also available in digital form.",1902,"manuscripts, english (middle) | manuscripts, medieval | saints | sermons, english (middle) | middle english | criticism, textual | sermons, medieval | england, northern | legends | english literature",,http://www.loc.gov/item/94115532/,https://www.loc.gov/item/94115532/,https://www.loc.gov/item/94115532/
jordanes,Roman rule and civic life : local and regional perspectives,,"""Proceedings of the fourth workshop of the international network Impact of Empire (Roman Empire, c. 200 B.C. - A.D. 476), Leiden, June 25-28, 2003."" Includes bibliographical references. 16 English, 4 German and 3 French contributions. Description based on print version record; resource not viewed.",2004-01-01,social life and customs | imperialism | administration | rome | politics and government | congresses | 30 b.c.-476 a.d. | roman provinces,,http://www.loc.gov/item/2022667421/,https://www.loc.gov/item/2022667421/,https://www.loc.gov/item/2022667421/
jordanes,Official Gazette of New Caledonia and Dependencies; Issue 9765s,,,2019-06-20,melanesia | law library | legal gazettes | periodical | new caledonia | law | france,,http://www.loc.gov/item/44044173_20190620_02/,https://www.loc.gov/item/44044173_20190620_02/,https://www.loc.gov/item/44044173_20190620_02/
jordanes,"An inquiry into the usage of babtizō and the nature of Judaic baptism, as shown by Jewish and patristic writings",,"""Authors and works quoted"": p. xiv-xv. LC copy: Author's autograph. Also available in digital form. LAC tnb 2021-05-19 update (1 card)",1870,customs and practices | judaism | dlc | authors' autographs (provenance) | baptism,,http://www.loc.gov/item/33023860/,https://www.loc.gov/item/33023860/,https://www.loc.gov/item/33023860/
jordanes,Official Gazette of New Caledonia and Dependencies; Issue 9782s,,,2019-07-24,melanesia | law library | legal gazettes | periodical | new caledonia | law | france,,http://www.loc.gov/item/44044173_20190724_01/,https://www.loc.gov/item/44044173_20190724_01/,https://www.loc.gov/item/44044173_20190724_01/
jordanes,"Life and morals of Jesus of Nazareth, extracted textually from the gospels in Greek, Latin, French, and English, by Thomas Jefferson, with an introduction",,,1904,ethics | bible | legislative materials | government publication,,http://www.loc.gov/item/2024780253/,https://www.loc.gov/item/2024780253/,https://www.loc.gov/item/2024780253/
jordanes,"A key to the classical pronunciation of Greek, Latin, and Scripture proper names; in which the words are accented and divided into syllables ... To which are added terminational vocabularies of Hebrew, Greek and Latin proper names... Concluding with observations on the Greek and Latin accent and quantity ...",,Also available in digital form. LAC tnb 2020-11-24 update (1 card),1808,"pronunciation | names, greek | names in the bible | names, latin",,http://www.loc.gov/item/32006975/,https://www.loc.gov/item/32006975/,https://www.loc.gov/item/32006975/
jordanes,"The pulpit and platform; being discourses, arguments and orations",,Also available in digital form.,1854,"sermons | 19th century | baptists, english",,http://www.loc.gov/item/01010359/,https://www.loc.gov/item/01010359/,https://www.loc.gov/item/01010359/
jordanes,Beowulf and The fight at Finnsburg;,,Also available in digital form.,1922,"dragons | scandinavia | epic poetry, english (old) | monsters | poetry",,http://www.loc.gov/item/22013147/,https://www.loc.gov/item/22013147/,https://www.loc.gov/item/22013147/
jordanes,"Official Gazette of the Republic of Mozambique; Série 2, Número 25",,,2010-06-23,law library | legal gazettes | africa | periodical | government | legal notices | eastern africa | mozambique | law,,http://www.loc.gov/item/mz20100623_01/,https://www.loc.gov/item/mz20100623_01/,https://www.loc.gov/item/mz20100623_01/
jordanes,"L'histoire; entretiens sur l'évolution historique,",,Series title also at head of t.-p. Also available in digital form.,1897,history,,http://www.loc.gov/item/f01001806/,https://www.loc.gov/item/f01001806/,https://www.loc.gov/item/f01001806/
jordanes,"Recherches sur quelques problèmes d'histoire,",,Also available in digital form.,1885,"history | marks (medieval land tenure) | colony (roman) | property | land tenure, germanic",,http://www.loc.gov/item/03007623/,https://www.loc.gov/item/03007623/,https://www.loc.gov/item/03007623/
jordanes,The sacramentals of the holy Catholic church,,Also available in digital form.,1858,,,http://www.loc.gov/item/unk82105568/,https://www.loc.gov/item/unk82105568/,https://www.loc.gov/item/unk82105568/
jordanes,The baptism of the ages and of the nations.,,Also available in digital form.,1878,history | baptism,,http://www.loc.gov/item/40034293/,https://www.loc.gov/item/40034293/,https://www.loc.gov/item/40034293/
jordanes,"Beowulf, an epic poem,",,Also available in digital form.,1849,"monsters | dragons | epic poetry, english (old) | poetry",,http://www.loc.gov/item/13003971/,https://www.loc.gov/item/13003971/,https://www.loc.gov/item/13003971/
jordanes,Galen's treatise Peri alypias (De indolentia) in context : a tale of resilience,,"""This collective volume arises from a Wellcome-funded conference held at the University of Warwick in 2014""--ECIP data view. Description based on print version record and CIP data provided by publisher; resource not viewed.",2018-01-01,de indolentia | congresses | galen,,http://www.loc.gov/item/2018050838/,https://www.loc.gov/item/2018050838/,https://www.loc.gov/item/2018050838/
jordanes,Sprachatlas Ostserbiens und Westbulgariens,,"2 transparencies in pocket of volume 2. Originally presented as the author's thesis (Habilitationsschrift)--Philipps-Universität, Marburg, 1997. Includes bibliographical references. Description based on print version record; resource not viewed.",1998-01-01,"dialectology | slavic languages, southern | bulgarian language | macedonian language | serbo-croatian language",,http://www.loc.gov/item/2020719927/,https://www.loc.gov/item/2020719927/,https://www.loc.gov/item/2020719927/
jordanes,The classical maunual:,,Also available in digital form.,1866,classical antiquities,,http://www.loc.gov/item/33037715/,https://www.loc.gov/item/33037715/,https://www.loc.gov/item/33037715/
jordanes,The new Latin reader...,,Also available in digital form.,1829,readers | latin language,,http://www.loc.gov/item/unk82072647/,https://www.loc.gov/item/unk82072647/,https://www.loc.gov/item/unk82072647/
jordanes,Remarks on a letter of Mr. David Jones... on occasion of his sermon on Christian baptism...,,Also available in digital form.,1812,,,http://www.loc.gov/item/unk82098719/,https://www.loc.gov/item/unk82098719/,https://www.loc.gov/item/unk82098719/
jordanes,"How to pronounce the names in Shakespeare; the pronunication of the names in the dramatis personae of each of Shakespeare's plays,",,Also available in digital form.,1919,"shakespeare, william | english | early modern | pronunciation | names, personal | language | names, geographical | glossaries, etc | english language",,http://www.loc.gov/item/19004012/,https://www.loc.gov/item/19004012/,https://www.loc.gov/item/19004012/
jordanes,El duende y otros cuentos,,De orquídeas y de tigres -- Leyendas del mestizaje -- El duende -- La refrigeradora -- La negrita -- El Mercedes --Temprano por la mañana.,1993,,,http://www.loc.gov/item/94144556/,https://www.loc.gov/item/94144556/,https://www.loc.gov/item/94144556/
jordanes,"The classical manual: an epitome of ancient geography, Greek and Roman mythology, antiquities, and chronology. Chiefly intended for the use of schools.",,Also available in digital form.,1863,classical antiquities,,http://www.loc.gov/item/33037714/,https://www.loc.gov/item/33037714/,https://www.loc.gov/item/33037714/
jordanes,"The classical manual: an epitome of ancient geography, Greek and Roman mythology, antiquities, and chronology, Chiefly intended for the use of schools.",,Also available in digital form.,1870,classical antiquities,,http://www.loc.gov/item/33037716/,https://www.loc.gov/item/33037716/,https://www.loc.gov/item/33037716/
jordanes,Official Gazette of New Caledonia and Dependencies; Issue 9730s,,,2019-04-25,melanesia | law library | legal gazettes | periodical | new caledonia | law | france,,http://www.loc.gov/item/44044173_20190425_01/,https://www.loc.gov/item/44044173_20190425_01/,https://www.loc.gov/item/44044173_20190425_01/
jordanes,Germania Semitica,,"22 English, 8 German contributions. Collection of texts published previously. Facsimile / reprint. Includes bibliographical references (pages [653]-714) and indexes. Description based on print version record; resource not viewed.",2012-01-01,history | germanic languages | europe | influence on germanic | language and languages | semitic languages | historical linguistics | languages | etymology,,http://www.loc.gov/item/2020719847/,https://www.loc.gov/item/2020719847/,https://www.loc.gov/item/2020719847/
jordanes,"Source book for Bible students; containing valuable quotations relating to the history, doctrines, and prophecies of the Scriptures, 1922.",,Also available in digital form.,1922,,,http://www.loc.gov/item/22011189/,https://www.loc.gov/item/22011189/,https://www.loc.gov/item/22011189/
jordanes,"Die Macht der Wenigen : Aristokratische Herrschaftspraxis, Kommunikation und 'edler' Lebensstil in Antike und Früher Neuzeit",,Papers from a conference held March 2006 Universität Bielefeld. Includes bibliographical references and indexes. Description based on print version record; resource not viewed.,2008-01-01,elite (social sciences) | history | power (social sciences) | griechenland <altertum | aristokratie | bielefeld <2006 | nobility | herrschaft | antike | congresses | aristocracy (political science) | repräsentation | römisches reich | lebensstil,,http://www.loc.gov/item/2020719590/,https://www.loc.gov/item/2020719590/,https://www.loc.gov/item/2020719590/
jordanes,"Prosodia i métrica latinas,",,Also available in digital form.,1862,metrics and rhythmics | latin language | quantity,,http://www.loc.gov/item/17028304/,https://www.loc.gov/item/17028304/,https://www.loc.gov/item/17028304/
jordanes,"The Graves-Ditzler: or, the great Carrollton debate.",,Also available in digital form.,1876,,,http://www.loc.gov/item/unk82037520/,https://www.loc.gov/item/unk82037520/,https://www.loc.gov/item/unk82037520/
jordanes,"Source book for Bible students; containing valuable quotations relating to the history, doctrines, and prophecies of the Scriptures, 1919.",,Also available in digital form.,1919,,,http://www.loc.gov/item/19009549/,https://www.loc.gov/item/19009549/,https://www.loc.gov/item/19009549/
jordanes,Fra bjørkeskog og granholt ...,,Also available in digital form.,1911,norway | description and travel,,http://www.loc.gov/item/11020111/,https://www.loc.gov/item/11020111/,https://www.loc.gov/item/11020111/
jordanes,The act of baptism in the history of the Christian church.,,Also available in digital form.,1879,,,http://www.loc.gov/item/unk80001049/,https://www.loc.gov/item/unk80001049/,https://www.loc.gov/item/unk80001049/
jordanes,"[(Vol. 13, INF-KAN)] Werner encyclopædia. A standard work of reference in art, literature, science, history, geography, commerce, biography, discovery and invention ...",,,1909,encyclopedias and dictionaries,,http://www.loc.gov/item/09005234/resource/gdcmassbookdig.wernerencyclopae13unse,https://www.loc.gov/item/09005234/resource/gdcmassbookdig.wernerencyclopae13unse,https://www.loc.gov/item/09005234/resource/gdcmassbookdig.wernerencyclopae13unse
jordanes,Banks genealogical collection,,"Manuscript materials from the Library of Charles E. Banks, dating from 1931 which are now located in the Library of Congress Rare Book and Special Collections Division. Accompanied by printed reel guide. MicRR guide no.: 9 MicRR guide no.: 9 (with other items).",1978-01-01,england | gardner family | great britain | pepperrell family | cleaves family | genealogy,,http://www.loc.gov/item/84187195/,https://www.loc.gov/item/84187195/,https://www.loc.gov/item/84187195/
jordanes,"Early English poems,",,Also available in digital form.,1911,"english poetry | middle english | old english, ca. 450 | modernized versions",,http://www.loc.gov/item/11024419/,https://www.loc.gov/item/11024419/,https://www.loc.gov/item/11024419/
jordanes,"The Baptist system examined, the church vindicated, the church vindicated, and sectarianism rebuked.",,Also available in digital form.,1854,"baptism and the terms of cummunion | fuller, richard | baptism | lord's supper | infant baptism",,http://www.loc.gov/item/45028495/,https://www.loc.gov/item/45028495/,https://www.loc.gov/item/45028495/
jordanes,"Beautés de l'histoire du Mexique, ou Époques remarquables, traits intéressans, mœurs, usages, coutumes des indigènes et des conquérans, depuis les tems les plus reculés jusqu'à ce jour. Ornées de six figures ...",,Also available in digital form.,1822,mexico,,http://www.loc.gov/item/02001832/,https://www.loc.gov/item/02001832/,https://www.loc.gov/item/02001832/
jordanes,"Lithuania past and present,",,Printed in Great Britain. Also available in digital form.,1922,history | lithuania,,http://www.loc.gov/item/23008541/,https://www.loc.gov/item/23008541/,https://www.loc.gov/item/23008541/
jordanes,1000 classical characters briefly described : being a concise account of every name of any importance connected with classical history,,Also available in digital form.,1901,"history, ancient",,http://www.loc.gov/item/01015155/,https://www.loc.gov/item/01015155/,https://www.loc.gov/item/01015155/
jordanes,"Europe in the middle ages,",,Bibliography at end of each chapter except the first. Also available in digital form.,1932,history | europe,,http://www.loc.gov/item/32012496/,https://www.loc.gov/item/32012496/,https://www.loc.gov/item/32012496/
jordanes,On the incarnation of the Eternal Word,,Also available in digital form.,1845,incarnation,,http://www.loc.gov/item/37030635/,https://www.loc.gov/item/37030635/,https://www.loc.gov/item/37030635/
jordanes,The new Latin reader...,,Also available in digital form.,1832,readers | latin language,,http://www.loc.gov/item/unk82073740/,https://www.loc.gov/item/unk82073740/,https://www.loc.gov/item/unk82073740/
jordanes,"Birth control : what it is, how it works, what it will do : the proceedings of the first American birth control conference held at the Hotel Plaza, New York, November 11, 12, 1921.",,"A digital reproduction is available from the Open Collections Program at Harvard University, Women and work collection. Also available in digital form.",1922,birth control | congresses,,http://www.loc.gov/item/25023914/,https://www.loc.gov/item/25023914/,https://www.loc.gov/item/25023914/
jordanes,Club book,,Unknown PREMARC/SERLOC merged record Also available in digital form.,,,,http://www.loc.gov/item/ca16000508/,https://www.loc.gov/item/ca16000508/,https://www.loc.gov/item/ca16000508/
jordanes,"A collection of English miracle-plays or mysteries; containing ten dramas from the Chester, Coventry, and Towneley series, with two of latter date. To which is prefixed, An historical view of this description of plays.",,Also available in digital form.,1838,"mysteries and miracle-plays, english | to 1500 | english drama",,http://www.loc.gov/item/24014953/,https://www.loc.gov/item/24014953/,https://www.loc.gov/item/24014953/
jordanes,Memoria sobre la produccion de los montes publicos de Filipinas  durante el año económico de 1874-1875,,Deposit of the Smithsonian Institution. Also available in digital form.,1876,,,http://www.loc.gov/item/tmp91000162/,https://www.loc.gov/item/tmp91000162/,https://www.loc.gov/item/tmp91000162/
jordanes,"History and historians in the nineteenth century,",,Also available in digital form.,1913,historiography | historians,,http://www.loc.gov/item/13009155/,https://www.loc.gov/item/13009155/,https://www.loc.gov/item/13009155/
jordanes,"History and historians in the nineteenth century,",,Also available in digital form.,1920,historiography | historians,,http://www.loc.gov/item/25013972/,https://www.loc.gov/item/25013972/,https://www.loc.gov/item/25013972/
jordanes,Christian baptism with its antecedents and consequents.,,Also available in digital form.,1851,,,http://www.loc.gov/item/unk81041800/,https://www.loc.gov/item/unk81041800/,https://www.loc.gov/item/unk81041800/
jordanes,The church and her children.,,Also available in digital form.,1875,religious life | children | church | baptism,,http://www.loc.gov/item/39020290/,https://www.loc.gov/item/39020290/,https://www.loc.gov/item/39020290/
jordanes,"A Roman pilgrimage,",,Printed in Great Britain. Also available in digital form.,1911,campagna di roma (italy) | rome (italy) | description and travel,,http://www.loc.gov/item/12014139/,https://www.loc.gov/item/12014139/,https://www.loc.gov/item/12014139/
jordanes,"A key to the classical pronunciation of Greek, Latin and Scripture proper names; in which the words are accented and divided into syllables ...",,Also available in digital form.,1804,"pronunciation | names, greek | names in the bible | names, latin",,http://www.loc.gov/item/10028410/,https://www.loc.gov/item/10028410/,https://www.loc.gov/item/10028410/
jordanes,"The light of the world, being the second part of the Life and teachings of Our Lord, in verse.",,Also available in digital form. Wilson copy: [c1884] LAC tnb 2021-12-09 update (1 card),1885,jesus christ | poetry,,http://www.loc.gov/item/22022830/,https://www.loc.gov/item/22022830/,https://www.loc.gov/item/22022830/
jordanes,"The Holy Scriptures,",,"Reprinted from the copy in the Library of His Royal Highness, the Duke of Sussex. Also available in digital form. LAC ecr 2018-11-26 update (1 card)",1838,,,http://www.loc.gov/item/2018658026/,https://www.loc.gov/item/2018658026/,https://www.loc.gov/item/2018658026/
jordanes,"A history syllabus for secondary schools, outlining the four years' course in history recommended by the committee of seven of the American historical association,",,Also available in digital form.,1904,"history | outlines, syllabi, etc",,http://www.loc.gov/item/04029382/,https://www.loc.gov/item/04029382/,https://www.loc.gov/item/04029382/
jordanes,Outlines of the history of the English language;,,Also available in digital form.,1900,"history | outlines, syllabi, etc | english language",,http://www.loc.gov/item/01029398/,https://www.loc.gov/item/01029398/,https://www.loc.gov/item/01029398/
jordanes,"Old English ballads, selected and ed.",,Also available in digital form.,1894,"texts | ballads, english | england",,http://www.loc.gov/item/12032737/,https://www.loc.gov/item/12032737/,https://www.loc.gov/item/12032737/
jordanes,"Essai historique sur la baronnie de Clérieu en Dauphiné et sur les fiefs qui en ont dépundu,",,Also available in digital form.,1873,"history | clérieu (barony) | feudalism | clérieu, france (barony) | france",,http://www.loc.gov/item/49039738/,https://www.loc.gov/item/49039738/,https://www.loc.gov/item/49039738/
jordanes,"The student's Chaucer, being a complete edition of his works. Glossarial index.",,Also available in digital form.,1895,,,http://www.loc.gov/item/tmp92006372/,https://www.loc.gov/item/tmp92006372/,https://www.loc.gov/item/tmp92006372/
jordanes,Alabama - White Pages - Andalusia - February 1981 thru February 1987 - 1988,,,1981,directory,,http://www.loc.gov/item/usteledirec00177/,https://www.loc.gov/item/usteledirec00177/,https://www.loc.gov/item/usteledirec00177/
jordanes,"The historical reference book; comprising a chronological table of universal history; a chronological dictionary of universal history; a biographical dictionary with geographical notes; for the use of students, teachers and readers,",,Also available in digital form.,1902,"history | dictionaries | chronology, historical | biography",,http://www.loc.gov/item/04017301/,https://www.loc.gov/item/04017301/,https://www.loc.gov/item/04017301/
jordanes,"The historical reference book, comprising a chronological table of universal history; a chronological dictionary of universal history; a biographical dictionary, with geographical notes for the use of students, teachers, and readers,",,Also available in digital form.,1898,"history | dictionaries | chronology, historical | biography",,http://www.loc.gov/item/06027158/,https://www.loc.gov/item/06027158/,https://www.loc.gov/item/06027158/
jordanes,"The historical reference book, comprising a chronological table of universal history, a chronological dictionary of universal history, a biographical dictionary, with geographical notes for the use of students, teachers, and readers.",,Also available in digital form.,1892,"history | dictionaries | chronology, historical | biography",,http://www.loc.gov/item/03000200/,https://www.loc.gov/item/03000200/,https://www.loc.gov/item/03000200/
jordanes,"The historical reference book, comprising a chronological table of universal history, a chronological dictionary of universal history, a biographical dictionary, with geographical notes for the use of students, teachers, and readers.",,Also available in digital form.,1885,"history | dictionaries | chronology, historical | biography",,http://www.loc.gov/item/03000201/,https://www.loc.gov/item/03000201/,https://www.loc.gov/item/03000201/
jordanes,"Jésus-Christ et sa doctrine. Histoire de la naissance de l'Église, de son organisation et de ses progrès pendant le premier siècle.",,Also available in digital form.,1838,"church history | biography | primitive and early church, ca. 30-600 | jesus christ",,http://www.loc.gov/item/18017409/,https://www.loc.gov/item/18017409/,https://www.loc.gov/item/18017409/
jordanes,Cartulaire de l'abbaye de Talmond,,Also available in digital form.,1873,,,http://www.loc.gov/item/04026847/,https://www.loc.gov/item/04026847/,https://www.loc.gov/item/04026847/
jordanes,The mission and martyrdom of St. Peter:,,Also available in digital form.,1852,"peter | the apostle, saint",,http://www.loc.gov/item/34016719/,https://www.loc.gov/item/34016719/,https://www.loc.gov/item/34016719/
jordanes,Some remarks upon the ecclesiastical history of the ancient churches of Piedmont ...,,Also available in digital form.,1821,,,http://www.loc.gov/item/unk85009648/,https://www.loc.gov/item/unk85009648/,https://www.loc.gov/item/unk85009648/
jordanes,Western Europe in the fifth century;,,Also available in digital form.,1904,"history | europe | rome | 392-814 | germanic invasions, 3rd-6th centuries | migrations of nations",,http://www.loc.gov/item/05004473/,https://www.loc.gov/item/05004473/,https://www.loc.gov/item/05004473/
jordanes,"Five books of the History of C. Cornelius Tacitus,",,Also available in digital form.,1826,,,http://www.loc.gov/item/06038255/,https://www.loc.gov/item/06038255/,https://www.loc.gov/item/06038255/
jordanes,"[Vol. 21, Jordan - Legare] The imperial encyclopedia and dictionary; a library of universal knowledge and an unabridged dictionary of the English language under one alphabet...",,,1903,encyclopedias and dictionaries,,http://www.loc.gov/item/03031504/resource/gdcmassbookdig.imperialencyclop21unse,https://www.loc.gov/item/03031504/resource/gdcmassbookdig.imperialencyclop21unse,https://www.loc.gov/item/03031504/resource/gdcmassbookdig.imperialencyclop21unse
jordanes,Alaska - White Pages - Anchorage - February 1982,,,1982,directory,,http://www.loc.gov/item/usteledirec00727/,https://www.loc.gov/item/usteledirec00727/,https://www.loc.gov/item/usteledirec00727/
jordanes,The poetical works of Geoffrey Chaucer.,,Also available in digital form.,1884,,,http://www.loc.gov/item/48039553/,https://www.loc.gov/item/48039553/,https://www.loc.gov/item/48039553/
jordanes,"Ancient times, a history of the early world;",,Also available in digital form.,1916,"history, ancient",,http://www.loc.gov/item/16017392/,https://www.loc.gov/item/16017392/,https://www.loc.gov/item/16017392/
jordanes,"... Official report of the proceedings of the centennial anniversary of Lycoming County, Pa., held at the city of Williamsport, July 2d, 3d and 4th, 1895,",,At head of title: 1795-1895. Also available in digital form.,1896,history | lycoming county (pa.),,http://www.loc.gov/item/07036553/,https://www.loc.gov/item/07036553/,https://www.loc.gov/item/07036553/
jordanes,"The Baptist denomination: its history, doctrines, and ordinances; its polity, persecutions, and martyrs; facts and statistics of its missionary institutions, schools of learning, etc.; the indebtedness of the world to Baptists, and their duty to the world.",,Also available in digital form.,1857,baptists,,http://www.loc.gov/item/33008574/,https://www.loc.gov/item/33008574/,https://www.loc.gov/item/33008574/
jordanes,Modern education in Europe and the Orient,,"""Special bibliography"" at end of each chapter. Also available in digital form.",1917,europe | education | east asia,,http://www.loc.gov/item/18001574/,https://www.loc.gov/item/18001574/,https://www.loc.gov/item/18001574/
jordanes,"Annals and antiquities of Lacock abbey, in the county of Wilts;",,"Extra numbered pages: 77*-80*, 87*-90*, 263*-266*. Contains pedigrees of the Romara and Vitré families. Also available in digital form.",1835,"romara family | longespée family | bradenstoke priory | salisbury family | vitré family | lacock abbey (england) | salisbury, ela de longespée",,http://www.loc.gov/item/18004070/,https://www.loc.gov/item/18004070/,https://www.loc.gov/item/18004070/
jordanes,"The teaching of history and civics in the elementary and the secondary school,",,Series title also at head of t.-p. Bibliography at head of chapters. Also available in digital form.,1902,history | political science | study and teaching,,http://www.loc.gov/item/02013097/,https://www.loc.gov/item/02013097/,https://www.loc.gov/item/02013097/
jordanes,"...Voltaire's prose, extracts selected and edited with introduction and notes,",,Also available in digital form.,1898,,,http://www.loc.gov/item/42043370/,https://www.loc.gov/item/42043370/,https://www.loc.gov/item/42043370/
jordanes,[Vol. 4] The Baxter manuscripts,,,1889,history | maine | colonial period | sources,,http://www.loc.gov/item/06007664/resource/gdcmassbookdig.baxtermanuscript01baxt,https://www.loc.gov/item/06007664/resource/gdcmassbookdig.baxtermanuscript01baxt,https://www.loc.gov/item/06007664/resource/gdcmassbookdig.baxtermanuscript01baxt
jordanes,Pensées... de religion et de morale,,Also available in digital form.,1823,,,http://www.loc.gov/item/unk83072694/,https://www.loc.gov/item/unk83072694/,https://www.loc.gov/item/unk83072694/
jordanes,"Tableaux synoptiques de l'histoire d'Angleterre et de l'histoire générale comparées, depuis la première invasion des Romains en Angleterre, l'an 55 avant J.-C., jusqu'au couronnement de la reine Victoria, en 1837",,Also available in digital form.,1843,"great britain | outlines, syllabi, etc | history",,http://www.loc.gov/item/02006741/,https://www.loc.gov/item/02006741/,https://www.loc.gov/item/02006741/
jordanes,"[(Vol. 25, Index)] Werner encyclopædia. A standard work of reference in art, literature, science, history, geography, commerce, biography, discovery and invention ...",,,1909,encyclopedias and dictionaries,,http://www.loc.gov/item/09005234/resource/gdcmassbookdig.wernerencyclopae25unse,https://www.loc.gov/item/09005234/resource/gdcmassbookdig.wernerencyclopae25unse,https://www.loc.gov/item/09005234/resource/gdcmassbookdig.wernerencyclopae25unse
jordanes,Alabama - White Pages - Enterprise - March 1985 thru April 1987,,,1985,directory,,http://www.loc.gov/item/usteledirec00361/,https://www.loc.gov/item/usteledirec00361/,https://www.loc.gov/item/usteledirec00361/
jordanes,Alabama - White Pages - Dothan - February 1985 thru February 1986,,,1985,directory,,http://www.loc.gov/item/usteledirec00213/,https://www.loc.gov/item/usteledirec00213/,https://www.loc.gov/item/usteledirec00213/
jordanes,Alabama - White Pages - Ashland - February 1975 thru February 1981,,,1975,directory,,http://www.loc.gov/item/usteledirec00143/,https://www.loc.gov/item/usteledirec00143/,https://www.loc.gov/item/usteledirec00143/
jordanes,A manual of English literature : a text book for schools and colleges,,Includes index. Also available in digital form.,1872,history and criticism | english literature,,http://www.loc.gov/item/tmp96031586/,https://www.loc.gov/item/tmp96031586/,https://www.loc.gov/item/tmp96031586/
jordanes,"[(Vol. 1, A-BAYNES)] Winston's cumulative ... encyclopedia...",,,1923,,,http://www.loc.gov/item/tmp83026656/resource/gdcmassbookdig.winstonscumulati01unse,https://www.loc.gov/item/tmp83026656/resource/gdcmassbookdig.winstonscumulati01unse,https://www.loc.gov/item/tmp83026656/resource/gdcmassbookdig.winstonscumulati01unse
jordanes,Researches into the early history of mankind and the development of civilization,,Also available in digital form. LAC sba 2020-10-06 update (1 card),1878,history | language and languages | civilization | prehistoric peoples,,http://www.loc.gov/item/03025960/,https://www.loc.gov/item/03025960/,https://www.loc.gov/item/03025960/
jordanes,"The Rob Roy on the Jordan, Nile, Red Sea, and Gennesareth, &c. A canoe cruise in Palestine and Egypt, and the waters of Damascus",,Also available in digital form.,1875,canoes and canoeing | middle east | description and travel,,http://www.loc.gov/item/04011900/,https://www.loc.gov/item/04011900/,https://www.loc.gov/item/04011900/
jordanes,"The Christ of Cynewulf; a poem in three parts: The advent, The ascension, and The last judgment;",,Also available in digital form.,1900,cynewulf,,http://www.loc.gov/item/00001705/,https://www.loc.gov/item/00001705/,https://www.loc.gov/item/00001705/
jordanes,A classical dictionary of Greek and Roman biography...revised...,,Also available in digital form.,1894,,,http://www.loc.gov/item/unk81041651/,https://www.loc.gov/item/unk81041651/,https://www.loc.gov/item/unk81041651/
jordanes,California - White Pages and Yellow Pages - Lancaster - December 1955 thru August 1957,,,1955,directory,,http://www.loc.gov/item/usteledirec02000/,https://www.loc.gov/item/usteledirec02000/,https://www.loc.gov/item/usteledirec02000/
jordanes,"A smaller classical dictionary of biography, mythology, and geography. Abridged from a larger dictionary.",,Also available in digital form.,1852,classical dictionaries,,http://www.loc.gov/item/04035167/,https://www.loc.gov/item/04035167/,https://www.loc.gov/item/04035167/
jordanes,The story of the ancient nations : a text-book for high schools,,"""Books for supplementary reading"": p. 523-531. Also available in digital form.",1912,"history, ancient",,http://www.loc.gov/item/12021671/,https://www.loc.gov/item/12021671/,https://www.loc.gov/item/12021671/
jordanes,National life and thought of the various nations throughout the world; a series of addresses,,Also available in digital form.,1891,civilization | armenia | europe | nationalism | jews | romanies,,http://www.loc.gov/item/01011057/,https://www.loc.gov/item/01011057/,https://www.loc.gov/item/01011057/
jordanes,"Origin and history of the books of the Bible, both the canonical and the apocryphal, designed to show what the Bible is not, what it is, and how to use it.",,"""Published by subscription only."" Proposed volume on Old Testament never published. [Four] pages inserted before p. 101. Also available in digital form. LAC ecr 2020-02-07 update (1 card)",1867,"criticism, interpretation, etc | apocrypha | introductions | bible | new testament",,http://www.loc.gov/item/01010295/,https://www.loc.gov/item/01010295/,https://www.loc.gov/item/01010295/
jordanes,"Origin and history of the books of the Bible, both the canonical and the apocryphal, designed to show what the Bible is not, what it is, and how to use it.",,Also available in digital form.,1869,"apocryphal books | criticism, interpretation, etc | apocrypha | introductions | criticism, interpretation. etc | bible | new testament",,http://www.loc.gov/item/16004834/,https://www.loc.gov/item/16004834/,https://www.loc.gov/item/16004834/
jordanes,The Biblical reason why: a family guide to Scripture readings and a hand-book for Biblical students.,,Also available in digital form.,1859,"handbooks, manuals, etc | bible",,http://www.loc.gov/item/16022928/,https://www.loc.gov/item/16022928/,https://www.loc.gov/item/16022928/
jordanes,"Origin and history of the books of the Bible, both the canonical and the apocryphal, designed to show what the Bible is not, what it is, and how to use it.",,Also available in digital form.,1868,"apocryphal books | criticism, interpretation, etc | introductions | bible | new testament",,http://www.loc.gov/item/32034557/,https://www.loc.gov/item/32034557/,https://www.loc.gov/item/32034557/
jordanes,"Nouvelles recherches sur quelques problémes d'histoire,",,Also available in digital form.,1891,property | land tenure | history,,http://www.loc.gov/item/03001547/,https://www.loc.gov/item/03001547/,https://www.loc.gov/item/03001547/
jordanes,Iowa - White and Yellow Pages - Davenport - 3/1934 to 4/1936,,,1934,directory,,http://www.loc.gov/item/usteledirec05551/,https://www.loc.gov/item/usteledirec05551/,https://www.loc.gov/item/usteledirec05551/
